x,y,z_terrain,z_physical,z_agl,u,v,w,speed
2.250000e+02,1.050000e+02,1.644340e+01,1.245987e+01,-3.983536e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.550000e+02,1.050000e+02,8.122746e+00,1.245987e+01,4.337122e+00,9.518566e+00,8.772653e-01,-1.669403e+00,9.703587e+00
2.850000e+02,1.050000e+02,3.165699e+00,1.245987e+01,9.294169e+00,9.563869e+00,4.696033e-01,-6.225218e-01,9.595606e+00
1.500000e+01,1.350000e+02,4.082116e+00,1.245987e+01,8.377752e+00,9.292927e+00,-2.517531e-01,8.878944e-01,9.338642e+00
4.500000e+01,1.350000e+02,1.047415e+01,1.245987e+01,1.985722e+00,7.971704e+00,-2.873452e-01,1.732945e+00,8.162949e+00
7.500000e+01,1.350000e+02,2.120350e+01,1.245987e+01,-8.743627e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.050000e+02,1.350000e+02,3.390589e+01,1.245987e+01,-2.144602e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.350000e+02,1.350000e+02,4.286537e+01,1.245987e+01,-3.040551e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.650000e+02,1.350000e+02,4.286537e+01,1.245987e+01,-3.040551e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.950000e+02,1.350000e+02,3.390589e+01,1.245987e+01,-2.144602e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.250000e+02,1.350000e+02,2.120350e+01,1.245987e+01,-8.743627e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.550000e+02,1.350000e+02,1.047415e+01,1.245987e+01,1.985722e+00,7.971704e+00,2.873452e-01,-1.732945e+00,8.162949e+00
2.850000e+02,1.350000e+02,4.082116e+00,1.245987e+01,8.377752e+00,9.292927e+00,2.517531e-01,-8.878944e-01,9.338642e+00
1.500000e+01,1.650000e+02,4.194555e+00,1.245987e+01,8.265313e+00,9.251288e+00,1.379826e-01,9.368538e-01,9.299627e+00
4.500000e+01,1.650000e+02,1.076265e+01,1.245987e+01,1.697220e+00,7.625140e+00,1.079876e-01,1.735331e+00,7.820856e+00
7.500000e+01,1.650000e+02,2.178753e+01,1.245987e+01,-9.327661e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.050000e+02,1.650000e+02,3.483980e+01,1.245987e+01,-2.237993e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.350000e+02,1.650000e+02,4.404607e+01,1.245987e+01,-3.158620e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.650000e+02,1.650000e+02,4.404607e+01,1.245987e+01,-3.158620e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.950000e+02,1.650000e+02,3.483980e+01,1.245987e+01,-2.237993e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.250000e+02,1.650000e+02,2.178753e+01,1.245987e+01,-9.327661e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.550000e+02,1.650000e+02,1.076265e+01,1.245987e+01,1.697220e+00,7.625140e+00,-1.079876e-01,-1.735331e+00,7.820856e+00
2.850000e+02,1.650000e+02,4.194555e+00,1.245987e+01,8.265313e+00,9.251288e+00,-1.379826e-01,-9.368538e-01,9.299627e+00
1.500000e+01,1.950000e+02,3.440860e+00,1.245987e+01,9.019008e+00,9.384691e+00,4.161163e-01,6.922925e-01,9.419387e+00
4.500000e+01,1.950000e+02,8.828773e+00,1.245987e+01,3.631095e+00,9.050251e+00,6.476989e-01,1.712485e+00,9.233588e+00
7.500000e+01,1.950000e+02,1.787266e+01,1.245987e+01,-5.412791e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.050000e+02,1.950000e+02,2.857964e+01,1.245987e+01,-1.611977e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.350000e+02,1.950000e+02,3.613169e+01,1.245987e+01,-2.367183e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.650000e+02,1.950000e+02,3.613169e+01,1.245987e+01,-2.367183e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.950000e+02,1.950000e+02,2.857964e+01,1.245987e+01,-1.611977e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.250000e+02,1.950000e+02,1.787266e+01,1.245987e+01,-5.412791e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.550000e+02,1.950000e+02,8.828773e+00,1.245987e+01,3.631095e+00,9.050251e+00,-6.476989e-01,-1.712485e+00,9.233588e+00
2.850000e+02,1.950000e+02,3.440860e+00,1.245987e+01,9.019008e+00,9.384691e+00,-4.161163e-01,-6.922925e-01,9.419387e+00
1.500000e+01,2.250000e+02,2.256554e+00,1.245987e+01,1.020331e+01,1.014794e+01,4.414457e-01,4.117996e-01,1.016588e+01
4.500000e+01,2.250000e+02,5.790004e+00,1.245987e+01,6.669864e+00,9.830153e+00,1.038155e+00,1.161662e+00,9.952846e+00
7.500000e+01,2.250000e+02,1.172108e+01,1.245987e+01,7.387855e-01,6.991823e+00,3.339682e-01,1.475225e+00,7.153559e+00
1.050000e+02,2.250000e+02,1.874284e+01,1.245987e+01,-6.282970e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.350000e+02,2.250000e+02,2.369556e+01,1.245987e+01,-1.123569e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.650000e+02,2.250000e+02,2.369556e+01,1.245987e+01,-1.123569e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.950000e+02,2.250000e+02,1.874284e+01,1.245987e+01,-6.282970e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.250000e+02,2.250000e+02,1.172108e+01,1.245987e+01,7.387855e-01,6.991823e+00,-3.339682e-01,-1.475225e+00,7.153559e+00
2.550000e+02,2.250000e+02,5.790004e+00,1.245987e+01,6.669864e+00,9.830153e+00,-1.038155e+00,-1.161662e+00,9.952846e+00
2.850000e+02,2.250000e+02,2.256554e+00,1.245987e+01,1.020331e+01,1.014794e+01,-4.414457e-01,-4.117996e-01,1.016588e+01
1.500000e+01,2.550000e+02,1.184203e+00,1.245987e+01,1.127567e+01,1.103780e+01,3.094236e-01,2.047499e-01,1.104403e+01
4.500000e+01,2.550000e+02,3.038501e+00,1.245987e+01,9.421367e+00,1.090088e+01,8.201472e-01,5.340182e-01,1.094472e+01
7.500000e+01,2.550000e+02,6.151035e+00,1.245987e+01,6.308833e+00,1.057553e+01,9.730680e-01,8.642666e-01,1.065532e+01
1.050000e+02,2.550000e+02,9.835939e+00,1.245987e+01,2.623929e+00,9.852328e+00,3.499297e-01,1.338916e+00,9.949045e+00
1.350000e+02,2.550000e+02,1.243504e+01,1.245987e+01,2.482354e-02,3.462605e+00,9.938746e-02,8.789407e-01,3.573800e+00
1.650000e+02,2.550000e+02,1.243504e+01,1.245987e+01,2.482354e-02,3.462605e+00,-9.938746e-02,-8.789407e-01,3.573800e+00
1.950000e+02,2.550000e+02,9.835939e+00,1.245987e+01,2.623929e+00,9.852328e+00,-3.499297e-01,-1.338916e+00,9.949045e+00
2.250000e+02,2.550000e+02,6.151035e+00,1.245987e+01,6.308833e+00,1.057553e+01,-9.730680e-01,-8.642666e-01,1.065532e+01
2.550000e+02,2.550000e+02,3.038501e+00,1.245987e+01,9.421367e+00,1.090088e+01,-8.201472e-01,-5.340182e-01,1.094472e+01
2.850000e+02,2.550000e+02,1.184203e+00,1.245987e+01,1.127567e+01,1.103780e+01,-3.094236e-01,-2.047499e-01,1.104403e+01
1.500000e+01,2.850000e+02,4.974861e-01,1.245987e+01,1.196238e+01,1.149689e+01,2.137051e-01,1.099563e-01,1.149940e+01
4.500000e+01,2.850000e+02,1.276480e+00,1.245987e+01,1.118339e+01,1.155713e+01,5.510465e-01,2.795608e-01,1.157364e+01
7.500000e+01,2.850000e+02,2.584062e+00,1.245987e+01,9.875806e+00,1.179897e+01,8.203227e-01,4.194114e-01,1.183489e+01
1.050000e+02,2.850000e+02,4.132097e+00,1.245987e+01,8.327771e+00,1.217980e+01,1.154494e+00,4.856143e-01,1.224403e+01
1.350000e+02,2.850000e+02,5.223987e+00,1.245987e+01,7.235881e+00,1.260574e+01,7.383473e-01,2.539185e-01,1.262990e+01
1.650000e+02,2.850000e+02,5.223987e+00,1.245987e+01,7.235881e+00,1.260574e+01,-7.383473e-01,-2.539185e-01,1.262990e+01
1.950000e+02,2.850000e+02,4.132097e+00,1.245987e+01,8.327771e+00,1.217980e+01,-1.154494e+00,-4.856143e-01,1.224403e+01
2.250000e+02,2.850000e+02,2.584062e+00,1.245987e+01,9.875806e+00,1.179897e+01,-8.203227e-01,-4.194114e-01,1.183489e+01
2.550000e+02,2.850000e+02,1.276480e+00,1.245987e+01,1.118339e+01,1.155713e+01,-5.510465e-01,-2.795608e-01,1.157364e+01
2.850000e+02,2.850000e+02,4.974861e-01,1.245987e+01,1.196238e+01,1.149689e+01,-2.137051e-01,-1.099563e-01,1.149940e+01
