x,y,z_terrain,z_physical,z_agl,u,v,w,speed
2.500000e+01,2.500000e+01,0.000000e+00,1.250000e+01,1.250000e+01,1.048793e+01,8.245569e-03,4.978925e-02,1.048805e+01
7.500000e+01,2.500000e+01,0.000000e+00,1.250000e+01,1.250000e+01,1.051748e+01,8.245569e-03,4.978925e-02,1.051760e+01
2.500000e+01,7.500000e+01,0.000000e+00,1.250000e+01,1.250000e+01,1.058278e+01,8.245569e-03,6.176194e-02,1.058296e+01
7.500000e+01,7.500000e+01,0.000000e+00,1.250000e+01,1.250000e+01,1.062137e+01,8.245569e-03,6.176194e-02,1.062155e+01
